Yi Xian	Baoding Shi, Hebei	3551873	6	0	39.35372	115.49601
Yi'an	Qiqihar Shi, Heilongjiang	10701168	8	0	47.89116	125.2996
Yi'an	Qiqihar Shi, Heilongjiang	2755136	6	0	47.89116	125.2996
Yibin	Yibin Shi, Sichuan	2791229	5	836340	28.7593	104.63994
Yigilca	Duzce	1393954	6	0	40.95983	31.44355
Yijiang	Wuhu Shi, Anhui	3262035	6	0	31.31546	118.36053
Yijing	Yangquan Shi, Shanxi	3285000	6	0	37.83556	113.60194
Yijing	Yangquan Shi, Shanxi	6749145	8	0	37.83556	113.60194
Yijing	Yangquan Shi, Shanxi	7786273	8	0	37.83556	113.60194
Yilan	Harbin Shi, Heilongjiang	10791197	8	71180	46.3223	129.56081
Yilan	Harbin Shi, Heilongjiang	2755765	6	71180	46.3223	129.56081
Yilan	Yilan, Taiwan	3155553	8	94188	24.757	121.753
Yildirim	Bursa	1273955	6	0	40.18851	29.10974
Yildizeli	Sivas	1438944	6	0	39.86639	36.59889
Yili	Ili Kazak Zizhizhou, Xinjiang	2750980	5	269158	43.9	81.35
Yinchuan	Yinchuan Shi, Ningxia Hui Autonomous Region	3307138	5	1487579	38.46806	106.27306
Yinggen	Qiongzhong Li and Miao Autonomous County, Hainan	2784618	6	0	19.03833	109.84
Yingkou	Yingkou, Liaoning	2771992	5	591159	40.66472	122.23176
Yingshouyingzi	Chengde Prefecture, Hebei	9756405	8	0	40.54842	117.65393
Yingtan	Yingtan Shi, Jiangxi	3245900	5	214229	28.23333	117
Yingxian	Shuozhou Shi, Shanxi	3226538	6	0	39.55912	113.18554
Yining	Ili Kazak Zizhizhou, Xinjiang	2751498	6	0	43.97799	81.51804
Yining	Jiujiang Shi, Jiangxi	3190450	6	0	29.03614	114.56362
Yinying	Yangquan Shi, Shanxi	3285001	6	0	37.93694	113.5575
Yirka	Northern District	1392113	8	17171	32.95435	35.21197
Yishan	Lianyungang Shi, Jiangsu	4574301	6	0	34.29944	119.25417
Yishi	Yuncheng Shi, Shanxi	3224219	6	0	35.16497	110.74598
Yitiaoshan	Baiyin Prefecture, Gansu	2702852	6	0	37.1533	104.062
Yixing	Jinzhong Shi, Shanxi	3075779	6	0	37.3376	113.53926
Yixing	Wuxi Shi, Jiangsu	5672135	6	1285785	31.36059	119.82016
